#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Z / mm"	"E-Field (Es)_Z (Z)"
#-----------------------------
-29.101463907118	-2916.2084960938
-29.050984351338	-2948.6921386719
-29.000504795558	-2981.4350585938
-28.950025239778	-3015.7770996094
-28.899545683998	-3050.1188964844
-28.849066128218	-3084.4609375000
-28.798586572438	-3118.8027343750
-28.748107016658	-3153.5156250000
-28.697627460878	-3189.8220214844
-28.647147905098	-3226.1286621094
-28.596668349319	-3262.4350585938
-28.546188793539	-3298.7414550781
-28.495709237759	-3335.5441894531
-28.445229681979	-3373.9265136719
-28.394750126199	-3412.3103027344
-28.344270570419	-3450.6943359375
-28.293791014639	-3489.0781250000
-28.243311458859	-3528.0947265625
-28.192831903079	-3568.6750488281
-28.142352347299	-3609.2539062500
-28.091872791519	-3649.8342285156
-28.041393235740	-3690.4145507813
-27.990913679960	-3731.7785644531
-27.940434124180	-3774.6816406250
-27.889954568400	-3817.5830078125
-27.839475012620	-3860.4858398438
-27.788995456840	-3903.3889160156
-27.738515901060	-3947.2414550781
-27.688036345280	-3992.6000976563
-27.637556789500	-4037.9589843750
-27.587077233720	-4083.3159179688
-27.536597677940	-4128.6748046875
-27.486118122161	-4175.1655273438
-27.435638566381	-4223.1210937500
-27.385159010601	-4271.0771484375
-27.334679454821	-4319.0327148438
-27.284199899041	-4366.9868164063
-27.233720343261	-4416.2749023438
-27.183240787481	-4466.9765625000
-27.132761231701	-4517.6787109375
-27.082281675921	-4568.3808593750
-27.031802120141	-4619.0825195313
-26.981322564361	-4671.3344726563
-26.930843008582	-4724.9404296875
-26.880363452802	-4778.5458984375
-26.829883897022	-4832.1513671875
-26.779404341242	-4885.7568359375
-26.728924785462	-4941.1533203125
-26.678445229682	-4997.8295898438
-26.627965673902	-5054.5058593750
-26.577486118122	-5111.1821289063
-26.527006562342	-5167.8583984375
-26.476527006562	-5226.5908203125
-26.426047450782	-5286.5122070313
-26.375567895003	-5346.4355468750
-26.325088339223	-5406.3593750000
-26.274608783443	-5466.2832031250
-26.224129227663	-5528.5502929688
-26.173649671883	-5591.9082031250
-26.123170116103	-5655.2636718750
-26.072690560323	-5718.6215820313
-26.022211004543	-5781.9794921875
-25.971731448763	-5847.9946289063
-25.921251892983	-5914.9843750000
-25.870772337203	-5981.9741210938
-25.820292781424	-6048.9614257813
-25.769813225644	-6115.9511718750
-25.719333669864	-6185.9414062500
-25.668854114084	-6256.7729492188
-25.618374558304	-6327.6044921875
-25.567895002524	-6398.4335937500
-25.517415446744	-6469.2651367188
-25.466935890964	-6543.4702148438
-25.416456335184	-6618.3652343750
-25.365976779404	-6693.2602539063
-25.315497223624	-6768.1547851563
-25.265017667845	-6843.0468750000
-25.214538112065	-6921.7216796875
-25.164058556285	-7000.9150390625
-25.113579000505	-7080.1079101563
-25.063099444725	-7159.3007812500
-25.012619888945	-7238.4936523438
-24.962140333165	-7321.9062500000
-24.911660777385	-7405.6455078125
-24.861181221605	-7489.3847656250
-24.810701665825	-7573.1245117188
-24.760222110045	-7656.8637695313
-24.709742554266	-7745.3041992188
-24.659262998486	-7833.8525390625
-24.608783442706	-7922.4013671875
-24.558303886926	-8010.9501953125
-24.507824331146	-8099.6381835938
-24.457344775366	-8193.2753906250
-24.406865219586	-8286.9082031250
-24.356385663806	-8380.5449218750
-24.305906108026	-8474.1816406250
-24.255426552246	-8568.2304687500
-24.204946996466	-8667.2509765625
-24.154467440687	-8766.2705078125
-24.103987884907	-8865.2861328125
-24.053508329127	-8964.3056640625
-24.003028773347	-9064.0429687500
-23.952549217567	-9168.7568359375
-23.902069661787	-9273.4716796875
-23.851590106007	-9378.1855468750
-23.801110550227	-9482.8964843750
-23.750630994447	-9588.6660156250
-23.700151438667	-9699.4062500000
-23.649671882887	-9810.1464843750
-23.599192327108	-9920.8876953125
-23.548712771328	-10031.623046875
-23.498233215548	-10143.794921875
-23.447753659768	-10260.912109375
-23.397274103988	-10378.028320313
-23.346794548208	-10495.145507813
-23.296314992428	-10612.261718750
-23.245835436648	-10731.221679688
-23.195355880868	-10855.085937500
-23.144876325088	-10978.949218750
-23.094396769308	-11102.813476563
-23.043917213529	-11226.677734375
-22.993437657749	-11352.849609375
-22.942958101969	-11483.849609375
-22.892478546189	-11614.855468750
-22.841998990409	-11745.860351563
-22.791519434629	-11876.865234375
-22.741039878849	-12010.685546875
-22.690560323069	-12149.250000000
-22.640080767289	-12287.808593750
-22.589601211509	-12426.373046875
-22.539121655729	-12564.937500000
-22.488642099950	-12706.875000000
-22.438162544170	-12853.440429688
-22.387682988390	-13000.000000000
-22.337203432610	-13146.565429688
-22.286723876830	-13293.130859375
-22.236244321050	-13443.684570313
-22.185764765270	-13598.719726563
-22.135285209490	-13753.753906250
-22.084805653710	-13908.783203125
-22.034326097930	-14063.817382813
-21.983846542150	-14223.517578125
-21.933366986371	-14387.520507813
-21.882887430591	-14551.523437500
-21.832407874811	-14715.525390625
-21.781928319031	-14879.522460938
-21.731448763251	-15048.932617188
-21.680969207471	-15222.429687500
-21.630489651691	-15395.927734375
-21.580010095911	-15569.424804688
-21.529530540131	-15742.916015625
-21.479050984351	-15922.635742188
-21.428571428571	-16106.189453125
-21.378091872792	-16289.742187500
-21.327612317012	-16473.294921875
-21.277132761232	-16656.847656250
-21.226653205452	-16847.509765625
-21.176173649672	-17041.710937500
-21.125694093892	-17235.914062500
-21.075214538112	-17430.117187500
-21.024734982332	-17624.318359375
-20.974255426552	-17826.615234375
-20.923775870772	-18032.089843750
-20.873296314992	-18237.574218750
-20.822816759213	-18443.056640625
-20.772337203433	-18648.539062500
-20.721857647653	-18863.185546875
-20.671378091873	-19080.619140625
-20.620898536093	-19298.042968750
-20.570418980313	-19515.476562500
-20.519939424533	-19732.910156250
-20.469459868753	-19960.675781250
-20.418980312973	-20190.773437500
-20.368500757193	-20420.859375000
-20.318021201413	-20650.957031250
-20.267541645634	-20881.052734375
-20.217062089854	-21122.761718750
-20.166582534074	-21366.277343750
-20.116102978294	-21609.792968750
-20.065623422514	-21853.298828125
-20.015143866734	-22096.816406250
-19.964664310954	-22353.339843750
-19.914184755174	-22611.080078125
-19.863705199394	-22868.818359375
-19.813225643614	-23126.558593750
-19.762746087834	-23384.287109375
-19.712266532055	-23656.560546875
-19.661786976275	-23929.380859375
-19.611307420495	-24202.199218750
-19.560827864715	-24475.019531250
-19.510348308935	-24748.048828125
-19.459868753155	-25036.847656250
-19.409389197375	-25325.656250000
-19.358909641595	-25614.464843750
-19.308430085815	-25903.273437500
-19.257950530035	-26193.142578125
-19.207470974255	-26498.898437500
-19.156991418476	-26804.666015625
-19.106511862696	-27110.433593750
-19.056032306916	-27416.199218750
-19.005552751136	-27723.978515625
-18.955073195356	-28047.736328125
-18.904593639576	-28371.484375000
-18.854114083796	-28695.244140625
-18.803634528016	-29019.001953125
-18.753154972236	-29345.835937500
-18.702675416456	-29688.685546875
-18.652195860676	-30031.535156250
-18.601716304897	-30374.371093750
-18.551236749117	-30717.220703125
-18.500757193337	-31064.332031250
-18.450277637557	-31427.443359375
-18.399798081777	-31790.554687500
-18.349318525997	-32153.654296875
-18.298838970217	-32516.765625000
-18.248359414437	-32885.460937500
-18.197879858657	-33270.085937500
-18.147400302877	-33654.710937500
-18.096920747097	-34039.335937500
-18.046441191318	-34423.945312500
-17.995961635538	-34815.625000000
-17.945482079758	-35223.097656250
-17.895002523978	-35630.570312500
-17.844522968198	-36038.042968750
-17.794043412418	-36445.515625000
-17.743563856638	-36861.667968750
-17.693084300858	-37293.417968750
-17.642604745078	-37725.164062500
-17.592125189298	-38156.910156250
-17.541645633518	-38588.660156250
-17.491166077739	-39030.917968750
-17.440686521959	-39488.445312500
-17.390206966179	-39945.988281250
-17.339727410399	-40403.531250000
-17.289247854619	-40861.074218750
-17.238768298839	-41331.144531250
-17.188288743059	-41816.097656250
-17.137809187279	-42301.070312500
-17.087329631499	-42786.042968750
-17.036850075719	-43271.011718750
-16.986370519939	-43770.746093750
-16.935890964160	-44284.886718750
-16.885411408380	-44799.011718750
-16.834931852600	-45313.152343750
-16.784452296820	-45827.296875000
-16.733972741040	-46358.675781250
-16.683493185260	-46903.855468750
-16.633013629480	-47449.039062500
-16.582534073700	-47994.203125000
-16.532054517920	-48539.382812500
-16.481574962140	-49104.546875000
-16.431095406360	-49682.777343750
-16.380615850581	-50261.007812500
-16.330136294801	-50839.238281250
-16.279656739021	-51417.445312500
-16.229177183241	-52018.691406250
-16.178697627461	-52632.117187500
-16.128218071681	-53245.539062500
-16.077738515901	-53858.964843750
-16.027258960121	-54472.367187500
-15.976779404341	-55112.175781250
-15.926299848561	-55763.093750000
-15.875820292781	-56414.023437500
-15.825340737002	-57064.949218750
-15.774861181222	-57715.867187500
-15.724381625442	-58396.886718750
-15.673902069662	-59087.796875000
-15.623422513882	-59778.714843750
-15.572942958102	-60469.632812500
-15.522463402322	-61160.542968750
-15.471983846542	-61885.667968750
-15.421504290762	-62619.250000000
-15.371024734982	-63352.820312500
-15.320545179202	-64086.402343750
-15.270065623423	-64819.984375000
-15.219586067643	-65592.312500000
-15.169106511863	-66371.445312500
-15.118626956083	-67150.570312500
-15.068147400303	-67929.679687500
-15.017667844523	-68708.804687500
-14.967188288743	-69531.742187500
-14.916708732963	-70359.515625000
-14.866229177183	-71187.296875000
-14.815749621403	-72015.085937500
-14.765270065623	-72842.851562500
-14.714790509844	-73720.039062500
-14.664310954064	-74599.828125000
-14.613831398284	-75479.632812500
-14.563351842504	-76359.437500000
-14.512872286724	-77239.226562500
-14.462392730944	-78174.625000000
-14.411913175164	-79110.085937500
-14.361433619384	-80045.531250000
-14.310954063604	-80981.000000000
-14.260474507824	-81919.335937500
-14.209994952044	-82914.375000000
-14.159515396265	-83909.429687500
-14.109035840485	-84904.492187500
-14.058556284705	-85899.531250000
-14.008076728925	-86900.812500000
-13.957597173145	-87959.742187500
-13.907117617365	-89018.640625000
-13.856638061585	-90077.570312500
-13.806158505805	-91136.492187500
-13.755678950025	-92205.453125000
-13.705199394245	-93332.898437500
-13.654719838465	-94460.328125000
-13.604240282686	-95587.773437500
-13.553760726906	-96715.218750000
-13.503281171126	-97857.070312500
-13.452801615346	-99058.085937500
-13.402322059566	-100259.10937500
-13.351842503786	-101460.10156250
-13.301362948006	-102661.12500000
-13.250883392226	-103881.54687500
-13.200403836446	-105161.63281250
-13.149924280666	-106441.75000000
-13.099444724886	-107721.85937500
-13.048965169107	-109001.94531250
-12.998485613327	-110307.13281250
-12.948006057547	-111672.35937500
-12.897526501767	-113037.56250000
-12.847046945987	-114402.78906250
-12.796567390207	-115768.01562500
-12.746087834427	-117164.75781250
-12.695608278647	-118621.67968750
-12.645128722867	-120078.60156250
-12.594649167087	-121535.50000000
-12.544169611307	-122992.42187500
-12.493690055528	-124488.21875000
-12.443210499748	-126044.07031250
-12.392730943968	-127599.92187500
-12.342251388188	-129155.75000000
-12.291771832408	-130711.60156250
-12.241292276628	-132314.75000000
-12.190812720848	-133977.45312500
-12.140333165068	-135640.18750000
-12.089853609288	-137302.92187500
-12.039374053508	-138965.62500000
-11.988894497728	-140685.23437500
-11.938414941949	-142463.60937500
-11.887935386169	-144241.95312500
-11.837455830389	-146020.32812500
-11.786976274609	-147798.70312500
-11.736496718829	-149644.82812500
-11.686017163049	-151548.50000000
-11.635537607269	-153452.15625000
-11.585058051489	-155355.79687500
-11.534578495709	-157259.45312500
-11.484098939929	-159243.34375000
-11.433619384149	-161282.96875000
-11.383139828370	-163322.57812500
-11.332660272590	-165362.15625000
-11.282180716810	-167401.78125000
-11.231701161030	-169535.92187500
-11.181221605250	-171723.29687500
-11.130742049470	-173910.70312500
-11.080262493690	-176098.10937500
-11.029782937910	-178285.46875000
-10.979303382130	-180583.79687500
-10.928823826350	-182932.18750000
-10.878344270570	-185280.54687500
-10.827864714791	-187628.93750000
-10.777385159011	-189977.34375000
-10.726905603231	-192455.37500000
-10.676426047451	-194979.45312500
-10.625946491671	-197503.53125000
-10.575466935891	-200027.54687500
-10.524987380111	-202551.62500000
-10.474507824331	-205226.89062500
-10.424028268551	-207943.00000000
-10.373548712771	-210659.12500000
-10.323069156991	-213375.20312500
-10.272589601212	-216091.31250000
-10.222110045432	-218983.53125000
-10.171630489652	-221910.01562500
-10.121150933872	-224836.56250000
-10.070671378092	-227763.10937500
-10.020191822312	-230689.59375000
-9.9697122665320	-233820.93750000
-9.9192327107521	-236978.59375000
-9.8687531549722	-240136.20312500
-9.8182735991923	-243293.85937500
-9.7677940434124	-246451.53125000
-9.7173144876325	-249847.15625000
-9.6668349318526	-253259.28125000
-9.6163553760727	-256671.42187500
-9.5658758202928	-260083.50000000
-9.5153962645129	-263495.62500000
-9.4649167087330	-267184.25000000
-9.4144371529530	-270877.21875000
-9.3639575971731	-274570.21875000
-9.3134780413932	-278263.12500000
-9.2629984856133	-281966.65625000
-9.2125189298334	-285970.43750000
-9.1620393740535	-289974.12500000
-9.1115598182736	-293977.90625000
-9.0610802624937	-297981.68750000
-9.0106007067138	-302014.09375000
-8.9601211509339	-306362.81250000
-8.9096415951540	-310711.50000000
-8.8591620393740	-315060.12500000
-8.8086824835941	-319408.84375000
-8.7582029278142	-323808.43750000
-8.7077233720343	-328541.03125000
-8.6572438162544	-333273.75000000
-8.6067642604745	-338006.43750000
-8.5562847046946	-342739.03125000
-8.5058051489147	-347549.71875000
-8.4553255931348	-352711.21875000
-8.4048460373549	-357872.65625000
-8.3543664815750	-363034.15625000
-8.3038869257950	-368195.56250000
-8.2534073700151	-373468.12500000
-8.2029278142352	-379110.15625000
-8.1524482584553	-384752.06250000
-8.1019687026754	-390394.06250000
-8.0514891468955	-396036.06250000
-8.0010095911156	-401829.46875000
-7.9505300353357	-408011.84375000
-7.9000504795558	-414194.12500000
-7.8495709237759	-420376.46875000
-7.7990913679960	-426558.75000000
-7.7486118122160	-432942.15625000
-7.6981322564361	-439734.46875000
-7.6476527006562	-446526.71875000
-7.5971731448763	-453318.96875000
-7.5466935890964	-460111.21875000
-7.4962140333165	-467165.53125000
-7.4457344775366	-474649.06250000
-7.3952549217567	-482132.62500000
-7.3447753659768	-489616.25000000
-7.2942958101969	-497099.78125000
-7.2438162544170	-504920.31250000
-7.1933366986370	-513190.78125000
-7.1428571428571	-521461.18750000
-7.0923775870772	-529731.56250000
-7.0418980312973	-538001.93750000
-6.9914184755174	-546702.06250000
-6.9409389197375	-555872.12500000
-6.8904593639576	-565042.12500000
-6.8399798081777	-574212.25000000
-6.7895002523978	-583382.31250000
