x[cm]	x'[mrad]            y[cm]           y'[mrad]		
0.07793	-0.01653	-0.04077	-0.0036169
-0.01593	0.024292	0.10128	-0.0052558
-0.0534	-0.01554	0.12528	-0.00095692
-0.01451	-0.015734	-0.00307	0.026249
-0.08179	-0.028119	-0.04845	0.0024434
-0.01811	0.034957	-0.06868	-0.027131
-0.00066882	0.037211	0.06476	-0.0058305
-0.03488	0.015868	0.06624	0.01277
0.04646	-0.02406	-0.07648	0.024672
-0.04359	-0.018037	0.11383	-0.02168
0.00379	-0.011297	0.04075	0.027693
-0.03463	-0.0063103	0.02981	-0.041886
0.10081	0.02366	-0.04303	0.0050617
0.02968	0.016664	0.12387	0.0018252
0.00272	-0.0042243	0.03074	0.047971
0.06935	-0.0040196	0.00329	-0.044946
-0.00826	0.013727	-0.04543	0.048932
0.13714	0.007747	-0.04784	0.0088072
0.08151	0.0013956	-0.08515	-0.019199
0.06977	0.016432	0.10487	-0.016045
-0.05758	-0.035098	-0.03908	-0.019097
-0.06391	-0.0113	-0.13215	0.0056837
0.10005	0.018946	0.0143	-0.028916
-0.1393	0.026985	0.00037862	0.0064784
0.0164	-0.038852	0.01202	0.015434
0.1252	-0.0049859	0.03058	0.0073307
0.08144	0.020467	-0.09279	0.023939
0.00298	0.016866	-0.0469	0.013702
-0.04996	0.028046	0.03548	0.00061683
0.10252	0.028508	-0.01898	-0.024174
0.1042	-0.0060082	-0.09576	0.00013051
-0.03466	0.048349	0.04337	-0.0066818
0.06151	0.041972	0.05319	0.021443
0.01872	0.0030327	-0.015	0.00018893
0.02836	-0.032314	0.09423	0.027348
0.04239	-0.0038994	0.0532	-0.033396
0.01579	-0.045615	-0.06445	0.013034
0.08908	-0.023325	-0.06812	0.019823
0.02177	-0.027258	-0.04611	-0.012441
-0.12627	0.021204	0.00842	-0.0030932
-0.09397	0.002132	-0.01446	0.010207
-0.14336	-0.0073377	-0.01945	-0.011841
0.00846	-0.01905	0.11678	0.017337
0.11878	-0.0094845	-0.07846	-0.015728
-0.00032419	-0.035428	0.04052	-0.023373
-0.06345	0.042271	0.06472	-0.016254
-0.10399	-0.033521	-0.00356	-0.0075602
0.01817	-0.027893	-0.02986	0.0088405
0.03868	-0.024376	0.01399	0.022763
-0.0274	-0.0072062	-0.06242	-0.0035098
0.02167	-0.026318	-0.07659	-0.040447
-0.01928	0.045666	-0.02871	0.004549
-0.125	-0.0059527	0.03272	0.015809
-0.01267	0.033779	-0.02526	-0.038301
0.00547	0.032887	0.0741	-0.0341
-0.04124	0.027265	0.07958	-0.019413
0.09004	0.0087671	-0.03403	0.028738
-0.10074	0.0058999	-0.02382	0.0059248
0.04741	0.04297	-0.08535	-0.0092591
-0.01556	-0.011565	-0.15921	-0.0061961
-0.03306	-0.022608	-0.00874	-0.020173
-0.11557	-0.018455	0.03882	-0.018602
-0.07156	-0.019984	0.09995	0.017432
-0.03534	0.0050859	0.00267	0.017416
0.11453	0.015164	-0.03195	-0.018868
0.03207	0.015329	-0.05931	-0.044398
0.02861	-0.005854	0.00078047	0.031809
0.07321	0.0024082	-0.11286	0.017406
-0.08416	-0.021547	0.06226	0.010606
0.01593	-0.021103	0.08565	0.035427
0.01911	0.014787	0.00275	0.037729
-0.09718	0.025729	0.07613	-0.0053397
0.12073	-0.0097532	0.06038	0.020874
0.05748	0.013814	-0.00981	0.045161
0.10911	-0.0041377	0.0558	-0.016369
0.12136	-0.0019384	0.09526	-0.0067696
0.07446	0.012061	0.09377	-0.029262
-0.00012626	-0.039569	-0.05615	-0.028733
0.09787	0.015913	-0.00984	-0.011758
0.13829	0.018277	-0.02887	0.00051452
-0.06723	-0.032678	0.09879	-0.0058306
0.02498	0.033549	0.07674	-0.004677
-0.03671	0.036403	0.04645	0.023139
-0.02801	0.0032442	-0.03263	0.051606
-0.09597	0.0080858	0.00771	-0.0037081
0.05902	-0.024401	0.08517	-0.015971
0.04877	-0.024104	0.03959	0.0025062
0.08733	0.013541	-0.0501	-0.0054772
0.03939	-0.016674	0.02979	0.035437
0.0557	-0.012217	0.03263	0.025166
0.08856	-0.0057836	-0.12576	-0.01665
-0.04504	0.0061776	-0.04335	0.006666
0.04095	0.019377	0.05139	-0.0085365
0.06103	-0.018444	-0.05463	0.014325
-0.10172	-0.024296	0.02504	0.023538
0.09647	-0.024409	0.02056	-0.029113
-0.00202	0.019073	0.03788	-0.032266
0.05056	0.017137	-0.08327	-0.02387
-0.11387	0.0013325	0.07182	-0.00019642
-0.0011	-0.03321	-0.01288	-0.013642
-0.02811	-0.0014475	0.13996	0.02489
-0.10817	-0.0015041	-0.04283	0.022414
-0.0513	-0.031238	-0.06139	-0.032337
-0.0535	-0.017891	0.11157	0.0069971
-0.06868	-0.0010463	0.00031662	-0.006987
0.08996	0.032521	-0.03646	0.0027161
0.02345	0.019086	0.05859	0.026067
-0.04046	0.0327	-0.01411	-0.02995
-0.10042	0.013191	-0.02022	0.0086726
-0.05592	0.014682	0.04518	0.0087453
0.05278	-0.02839	-0.06347	0.0070718
-0.05876	0.030938	-0.02986	-0.0069588
-0.06445	0.0025121	0.1137	0.0020198
0.0079	0.045453	-0.05326	-0.010984
0.13976	0.012734	0.00204	-0.015086
0.02672	0.028212	0.06215	0.035608
-0.09553	0.025762	0.07537	-0.019296
-0.08916	-0.00069702	-0.08559	-0.010797
-0.04657	-0.0089998	-0.01508	-0.028964
0.10849	-0.028037	0.06518	-0.021385
0.00868	-0.0044923	-0.12415	-0.012211
-0.02167	0.024751	-0.13593	0.0032761
0.05014	-0.0048487	-0.06399	-0.010585
-0.01409	-0.022479	0.14097	-0.0015425
-0.09097	-0.0065172	-0.04845	0.040107
-0.03733	-0.022474	0.08926	-0.018796
0.10386	0.0083634	-0.02074	0.018521
-0.04114	0.0054215	-0.10491	0.0067539
0.05519	-0.011496	0.02068	-0.0094329
-0.06256	-0.012536	-0.03683	0.040001
-0.07611	-0.026285	-0.09756	0.0073903
-0.12377	0.016263	-0.03054	-0.015641
-0.04077	-0.02209	0.10041	0.029208
0.05434	-0.0013249	-0.02311	-0.017369
-0.09445	-0.031509	-0.05265	-0.019571
0.02115	-0.026786	0.0181	0.018793
0.01208	0.028503	0.05583	0.037536
-0.08175	0.0025016	-0.08068	-0.02966
-0.01211	-0.03257	-0.09848	-0.02419
0.1281	-0.0010928	-0.00606	-0.028295
0.01306	0.012553	-0.10851	0.025761
0.12178	-0.00078646	0.07956	0.00081505
-0.03711	0.0055406	-0.10917	-0.0097657
0.04858	0.022889	0.13676	0.0082924
-0.03743	0.0041579	-0.03903	0.017637
0.06964	0.032817	-0.10175	0.0089169
0.02128	0.00089613	0.10801	-0.020635
-0.03405	0.013176	-0.08843	-0.016193
-0.12591	0.0076767	0.07962	-0.0058586
-0.01753	-0.047428	-0.01933	0.016458
-0.04903	0.005634	-0.07358	0.016271
-0.02627	-0.036474	0.06464	-0.017901
-0.01071	0.018149	-0.11718	-0.017395
-0.05709	0.033957	-0.06757	-0.0015632
0.10956	-0.02847	-0.06471	-0.016757
0.04313	-0.011364	-0.00668	-0.0079709
-0.07746	-0.0087068	0.0677	-0.036783
-0.16104	-0.0056294	-0.0298	-0.0073861
-0.09859	0.01641	0.01141	0.038052
0.03093	-0.013373	-0.13288	0.021837
-0.06747	0.0057025	0.03913	0.045868
-0.00252	0.0070216	0.10581	-0.0092134
-0.02551	-0.013861	-0.04662	0.035906
0.06922	0.0037304	0.10864	-0.027904
-0.00449	-0.017266	-0.08631	0.040055
-0.07275	0.0047294	0.0582	0.038865
-0.02688	0.011304	-0.01999	-0.051906
-0.06305	0.027415	-0.03369	0.022735
-0.11427	0.01959	0.09898	0.0047097
0.11069	-0.019391	-0.08572	-0.0024898
-0.07185	0.037362	0.00933	-0.024073
-0.0658	-0.018586	0.14228	-0.0011855
-0.04811	0.021414	-0.08364	-0.017434
0.0955	-0.0072905	0.02586	-0.014851
-0.04489	0.024715	0.07798	0.035593
-0.09498	0.011604	0.08238	-0.017467
-0.07547	0.014569	0.01355	-0.0080248
0.04145	-0.052295	0.0141	-0.0095872
-0.08255	-0.0033574	0.00075273	-0.012292
0.13027	0.0047944	-0.00197	-0.00046497
-0.0121	-0.019792	0.07775	-0.027031
0.12953	-0.014501	0.06713	-0.020448
0.1402	0.0075693	0.00831	0.026894
-0.00891	0.037778	-0.05724	0.0043054
-0.08233	-0.013125	0.02937	0.038449
-0.07077	-0.016913	0.00099944	0.034273
0.0756	0.029051	-0.00814	0.0031634
0.03596	0.018529	0.02759	-0.048832
-0.10637	-0.0071297	0.11819	0.010026
0.03017	-0.028524	-0.1042	0.02537
0.15386	-0.0090986	0.0124	0.0067893
0.07872	0.042474	-0.03065	0.0098978
0.0589	-0.017761	-0.01026	0.036425
0.11064	-0.0069382	0.09151	0.026135
-0.06378	-0.023341	0.11137	-0.023803
0.11651	-0.027284	-0.01571	0.017372
0.01927	0.00097282	-0.03191	-0.042243
-0.06623	0.032093	0.08574	-0.0010852
0.01935	0.0096315	0.14451	-0.0079806
-0.03403	0.0070213	0.08913	-0.032707
-0.029	0.028516	0.04476	0.010996
0.12629	0.0012063	0.05235	0.022299
0.00846	-0.0076274	0.06837	0.04545
-0.08719	0.015431	0.06832	-0.032803
0.03979	-0.042426	0.08572	0.0051335
-0.00334	0.010662	0.00085407	-0.0010599
0.06839	-0.038761	-0.07686	-0.0039308
-0.0772	0.0082387	0.03787	0.021312
-0.00868	0.00071709	0.09584	0.035198
0.03198	-0.01266	0.06925	-0.011136
0.06893	-0.027692	0.09312	0.012023
0.00238	-0.043038	-0.03924	-0.017086
0.02938	-0.017064	0.05547	0.036619
0.03925	-0.023506	0.1104	-0.013043
-0.05454	-0.016571	-0.0949	-0.011043
0.01194	-0.016095	0.15235	-0.013654
-0.08658	0.0095616	-0.04254	-0.0068503
0.00658	0.013607	-0.05445	0.04186
0.00771	0.0098274	0.0044	0.028774
0.0259	-0.01848	0.11864	0.00071932
-0.08237	0.00033283	0.08669	-0.025107
-0.00237	-0.0069123	0.06424	-0.035532
-0.02143	0.027988	0.12824	-0.013799
0.1227	0.0026536	-0.09605	0.0048852
0.02977	0.03437	0.06089	-0.022625
0.04515	-0.022534	0.03726	-0.034283
0.02159	-0.028891	0.09909	-0.028588
-0.09892	-0.013021	-0.09101	0.010766
0.09625	-0.012742	-0.04682	0.028686
0.08823	0.0029356	0.09995	-0.011942
-0.01843	0.010555	-0.04834	-0.042227
-0.02465	0.032211	0.04121	0.035433
-0.06288	0.0014168	-0.01534	-0.023048
0.00427	-0.017904	0.13402	0.0018764
0.05042	-0.0086225	-0.02037	-0.049249
-0.04203	-0.051275	0.02622	-0.0013373
0.02286	-0.016842	-0.08219	-0.0052407
-0.05893	-0.023696	-0.07513	0.021124
-0.10952	0.0040259	-0.02137	0.030237
0.07329	0.015674	-0.03548	-0.015495
-0.07597	-0.010848	-0.0679	0.041331
-0.05088	-0.011984	0.08545	0.0013142
0.01941	-0.012671	-0.13215	0.0046445
-0.02108	-0.0040631	0.149	-0.010685
0.01766	0.015707	-0.01537	0.021832
-0.05497	0.012502	-0.03902	-0.014772
0.10565	-0.011967	-0.01572	-0.030849
0.03612	0.036726	-0.0025	0.037653
-0.02191	0.035579	-0.086	-0.0064564
-0.03454	0.014894	0.05223	-0.0094651
-0.06306	-0.011211	-0.0042	-0.039861
0.04394	0.0032894	-0.09368	0.035893
-0.01124	0.0044964	-0.00036604	-0.047304
0.01329	-0.013086	-0.04776	0.00066824
-0.01543	0.031206	0.09683	0.020642
-0.03786	0.0021307	-0.0812	-0.028032
-0.00872	-0.0038435	-0.1337	0.005466
-0.04243	0.036721	0.03252	-0.018328
-0.00946	-0.006629	-0.00877	-0.04309
-0.10389	-0.019961	-0.11397	-0.0011249
0.08397	-0.025212	-0.0662	-0.014435
0.04996	-0.012089	0.13454	0.019227
-0.00737	0.025762	0.08131	0.0083577
-0.07398	0.014011	-0.07674	0.03564
-0.00536	0.03964	0.00985	-0.0198
0.0593	-0.025992	0.00648	0.006239
-0.01029	-0.017527	0.10548	-0.036234
0.03058	0.027811	-0.09564	-0.0345
0.03385	-0.040335	0.04627	-0.024127
0.03123	0.0088868	-0.00656	-0.04631
0.1291	0.023887	0.05511	-0.0020379
0.00311	-0.041182	0.05259	0.0057733
-0.12033	-0.0081701	0.08292	-0.0088133
0.06587	-0.014427	0.11167	0.017794
-0.08339	0.035051	-0.02284	0.030717
0.14556	0.0088876	0.03322	0.012822
0.11489	0.012057	-0.09879	0.012476
-0.011	0.020014	0.07005	-0.006077
-0.03763	-0.020955	-0.13104	-0.0047312
0.02686	-0.0049743	-0.05488	-0.029405
0.00737	0.0089849	-0.06717	0.0023606
0.01221	-0.033044	0.02601	-0.00006218
-0.0845	0.046395	0.00244	0.0032288
0.15396	-0.0055106	-0.04613	-0.005666
0.04935	-0.015723	-0.11431	0.031776
0.00509	0.0052571	-0.04328	0.045427
-0.13283	0.0095353	-0.03224	0.017205
0.06407	0.015948	0.0786	0.031742
-0.00067954	-0.022866	0.01092	-0.016857
-0.01795	0.021549	0.03961	-0.010531
-0.10762	-0.024212	-0.0503	-0.0053886
-0.11823	-0.011577	-0.06043	-0.0016055
0.14469	0.01012	0.05001	0.0070389
0.09173	0.036818	-0.07867	0.010647
-0.04001	0.020548	-0.03683	0.039692
0.09814	-0.011914	-0.01728	0.0019149
0.04358	-0.029992	-0.02387	-0.041343
-0.11976	-0.028495	0.03044	-0.003783
-0.05709	0.028575	0.00856	0.011204
-0.03547	-0.031615	-0.02404	-0.03018
0.03717	0.0054936	-0.13988	-0.0030648
-0.00486	0.029924	-0.10126	0.004226
-0.04396	0.0056889	0.02095	-0.028634
0.05054	-0.0089212	-0.06014	-0.011855
-0.05588	0.016941	0.05623	0.031257
0.02119	-0.022805	0.08983	-0.004625
0.13291	0.021271	0.03497	0.019386
-0.11749	0.0055839	0.07111	0.019641
-0.0122	0.015313	0.10575	-0.015865
-0.11926	0.015045	-0.00709	-0.0121
-0.07935	-0.017668	-0.01804	-0.019683
0.0691	0.024018	-0.05272	0.032125
-0.03457	-0.012015	-0.09574	-0.022648
-0.02239	-0.0096926	0.11202	-0.018679
-0.07618	0.020994	0.09119	0.024613
0.08555	0.00047901	0.11146	0.029421
0.07649	0.0071435	-0.09276	-0.00097007
0.01331	0.010744	0.14878	-0.020563
0.01484	-0.022548	0.02412	0.025913
0.03259	0.039916	-0.10398	0.0027375
-0.06621	0.0079954	0.12462	-0.012972
-0.0656	0.0050388	-0.03219	-0.015489
-0.04765	0.02833	0.01457	-0.036774
-0.10937	-0.018444	-0.08642	0.01147
-0.08541	-0.013475	0.07683	0.036427
-0.05534	0.015689	0.06912	0.015861
-0.08292	0.032713	-0.04086	0.029573
0.08305	-0.044157	-0.015	0.0065669
-0.12196	0.021886	-0.02062	-0.01339
0.04565	-0.024076	0.13106	0.0021588
0.08837	0.020523	0.05175	-0.023684
0.03225	0.016127	0.12498	-0.013771
-0.05617	-0.015417	-0.04998	0.013296
0.04734	-0.029039	-0.05172	-0.037893
0.02527	0.029739	-0.0622	-0.018475
-0.00622	-0.020143	0.07684	-0.017477
0.00052023	0.020748	0.03787	0.010356
-0.01528	-0.0015555	0.03598	0.032896
-0.12438	-0.0030993	-0.00487	0.00076988
-0.07229	0.0054368	-0.0004574	-0.0026381
0.08929	-0.031814	-0.05088	0.01191
-0.10359	-0.03582	-0.01891	0.0098728
-0.04017	0.0026382	0.12931	-0.0078656
0.04571	-0.02907	0.07339	0.0011778
-0.09188	-0.012412	-0.0977	0.0031152
-0.05247	-0.0015939	0.1016	0.03813
-0.06563	-0.044004	0.02847	-0.021019
0.02477	-0.015859	0.07808	0.018805
-0.06222	0.0020731	0.01963	-0.0068067
0.01325	0.018888	0.08646	0.01034
0.04822	0.0093056	0.07153	-0.040145
-0.00878	0.015355	-0.08046	-0.031841
0.04186	0.029521	-0.01911	0.010955
-0.02109	-0.049481	-0.0219	-0.012589
-0.09798	0.00021056	-0.06826	-0.016521
-0.03205	-0.022959	0.00532	0.0011936
0.06115	-0.013243	0.08243	0.039699
0.10454	0.012821	0.01714	-0.02974
0.0238	-0.026963	0.09812	-0.0078961
0.05469	-0.021302	0.07955	0.035314
0.03052	0.030853	-0.00716	-0.04099
-0.07331	-0.025324	-0.05966	-0.019029
0.10651	0.0075163	0.00834	-0.014901
-0.03637	0.036656	0.10096	-0.011083
-0.0943	0.02504	0.08404	0.021047
0.00013898	-0.00047707	-0.01361	-0.025207
0.0452	0.015465	0.13463	-0.012041
0.0508	0.0049529	-0.02394	0.016817
-0.01157	-0.032155	0.12536	0.013056
-0.11437	0.013736	0.07025	0.0076992
-0.09194	-0.0063619	0.10147	-0.01887
0.01184	0.011193	0.08399	-0.0076697
0.03716	-0.036411	-0.10261	0.0074825
0.00475	0.030866	0.02139	-0.040329
-0.0082	0.012872	-0.08054	0.0074925
0.01965	0.03305	-0.08135	0.030171
0.00596	0.025026	0.02158	0.038824
-0.03697	-0.00090719	0.00217	0.043306
-0.11297	-0.024785	0.07257	0.0088379
0.03494	-0.028475	-0.0038	-0.012695
-0.06052	-0.029111	0.02344	0.0069018
-0.07109	0.045455	0.0305	0.0091301
-0.0509	-0.020443	-0.0285	0.041146
0.09655	-0.030516	-0.03576	-0.024436
-0.02271	0.0028809	0.01469	0.043057
0.00711	-0.029719	0.0687	0.026032
0.0195	-0.039957	0.06797	0.028357
-0.02094	0.0166	-0.07953	-0.01771
0.00662	0.040374	-0.06102	0.032245
-0.11898	0.027594	-0.04525	0.0085058
-0.05763	0.0092847	0.02101	-0.049606
-0.1194	0.0010197	-0.0063	-0.037068
0.11946	0.0066296	0.03912	-0.00718
-0.00033132	0.035885	-0.04033	-0.030309
-0.01025	-0.011944	0.14316	0.0024734
-0.00652	-0.0029922	0.04925	0.0069513
0.08348	0.025641	0.00219	0.012886
-0.03437	-0.0060988	0.00918	0.023572
0.06375	-0.003925	0.09777	0.033082
0.07116	0.01053	0.05687	-0.020552
-0.06711	-0.0042704	0.04546	0.001401
-0.1194	-0.021699	0.07096	-0.0034575
0.04563	-0.0094964	-0.01246	-0.041532
0.02711	0.044256	0.02841	0.0060776
0.04458	-0.021076	0.09745	-0.00099054
0.03113	-0.029467	0.07327	-0.0026487
0.08285	0.024422	-0.03131	-0.021409
0.07172	-0.0029857	0.04497	-0.031954
-0.08199	0.01341	0.00312	0.018003
0.08489	-0.0041119	0.02434	0.0054736
-0.0271	0.00027148	-0.00163	-0.029621
-0.01576	-0.038575	-0.03678	-0.02331
-0.03753	-0.035927	-0.08127	0.01814
0.06725	0.017537	0.05361	0.03605
0.08453	0.0040117	-0.06704	0.033235
0.00452	0.04552	-0.02419	0.018785
0.13587	-0.008921	-0.0485	-0.011761
-0.03311	0.011542	-0.00688	0.049963
0.02536	-0.030947	-0.09079	0.012975
-0.0923	0.027468	-0.05279	-0.027987
-0.10485	0.0075435	0.04379	-0.0049088
0.02739	0.050023	-0.01699	-0.016437
0.00046967	-0.039945	-0.00022125	-0.015209
0.062	0.011312	0.04406	-0.040717
0.12583	-0.025913	-0.00829	-0.015105
-0.03485	-0.021311	-0.04738	0.031836
0.08445	-0.0089605	-0.03482	0.025956
-0.09027	0.029548	-0.0246	-0.024453
0.09788	-0.0022533	-0.0909	-0.032923
-0.02194	-0.014085	0.00203	0.043418
0.07406	-0.02762	0.04213	-0.03415
-0.11139	-0.019826	0.0501	0.0074319
0.01007	0.0066383	0.14785	0.022333
0.15731	0.016178	-0.0082	0.00076496
0.07281	0.0098919	-0.08266	0.01316
-0.0911	0.021215	-0.11777	0.011081
-0.08254	0.025056	-0.12242	-0.0022741
-0.12536	-0.019431	-0.06053	0.015034
0.07013	-0.0086489	-0.01948	0.026445
0.01649	-0.018825	0.08817	-0.01652
-0.06921	0.019077	-0.09065	0.029479
-0.07363	-0.0078476	-0.01469	-0.03494
-0.05785	0.0091043	-0.06155	0.0095297
0.01009	-0.024018	0.02661	0.042937
0.1218	0.0078491	0.09407	0.0041537
0.06335	-0.029932	0.00613	-0.028308
-0.03389	0.025647	-0.02817	0.031405
0.04437	-0.037541	0.01836	0.021744
-0.08888	0.00455	0.02659	-0.044039
-0.02213	0.016167	0.13486	0.024376
0.0188	0.013272	0.07497	-0.029695
-0.01825	0.041852	-0.02013	-0.010582
-0.01412	0.028574	-0.03461	0.01073
-0.0552	-0.04562	0.00177	0.0048723
0.01119	0.044203	-0.01643	0.019507
0.03175	0.016216	-0.10406	0.022167
-0.10077	-0.014398	-0.09156	0.024884
0.00357	-0.039011	0.03234	-0.016526
0.04472	0.017158	-0.00411	-0.00016164
0.07141	0.030244	0.0435	-0.034258
-0.01306	-0.047919	-0.03647	0.021421
0.02969	0.036912	-0.01106	0.0069132
-0.01586	0.051069	-0.05346	-0.011966
0.02341	0.018871	-0.13406	-0.0081887
-0.02273	0.012103	-0.11461	0.0024006
0.0234	-0.026424	-0.07845	0.022847
-0.07092	0.015422	-0.04566	-0.032629
-0.06678	-0.028747	-0.01951	0.0077918
0.00678	0.034105	0.0313	-0.041795
-0.07131	-0.038734	-0.06963	-0.003061
0.14139	0.01029	-0.06643	0.009247
0.05532	-0.037553	0.07236	0.022824
0.06284	0.037435	-0.02045	-0.022483
0.04441	0.036249	-0.04611	-0.00086223
0.03373	-0.00781	-0.12365	-0.01984
0.05527	-0.010344	-0.00078639	0.046347
-0.07209	0.028312	0.11807	0.0030275
-0.08803	0.012263	-0.0624	0.00094555
-0.06838	-0.0050354	-0.12703	-0.0095543
0.01757	0.022854	0.0671	0.04319
-0.06145	-0.010282	0.12753	0.012985
-0.16203	-0.0045097	-0.00191	-0.011131
0.00059669	0.0039001	-0.01594	-0.026062
0.04942	0.03672	-0.01498	0.01514
-0.02433	0.039759	-0.02076	0.027448
-0.15065	-0.010449	0.02645	0.014717
-0.04623	0.02419	-0.01454	0.015173
0.07275	0.0044438	0.01675	-0.0077409
-0.02635	-0.018776	-0.13219	-0.013182
-0.08095	0.02284	0.02241	0.00052626
-0.12776	0.0021974	-0.05831	-0.0079304
-0.08783	-0.0064515	-0.07851	-0.0080483
-0.0502	-0.0048841	0.15192	0.0094311
0.11746	-0.033502	-0.0362	-0.0046176
-0.02112	-0.025886	0.02485	-0.021571
0.08124	0.022065	-0.02628	-0.011607
-0.03054	-0.012291	-0.00589	-0.044156
0.10874	-0.033794	-0.05459	-0.0012995
-0.03074	-0.013464	-0.08019	-0.033015
0.07633	-0.0093821	0.0779	0.02458
0.10672	-0.0031306	0.08599	0.017879
0.00328	-0.014158	0.02382	0.014832
0.08264	-0.0028235	-0.12482	-0.012817
0.03104	0.051487	-0.02461	0.013162
0.02621	0.022164	-0.00995	0.022271
0.01152	-0.023296	0.03502	-0.012708
0.07467	-0.029772	0.06593	-0.01671
-0.09926	-0.027713	0.0208	-0.029518
-0.01656	-0.043375	-0.01597	0.00078846
0.12456	-0.021058	0.00296	0.019564
-0.04335	0.00037516	-0.11624	0.0057994
-0.03856	0.0010993	0.00123	0.0020767
0.04766	-0.017679	0.08978	0.012987
0.02555	-0.013974	-0.06504	0.025263
0.03369	-0.019721	-0.03512	0.00014445
0.02785	-0.035058	-0.00363	0.015234
-0.02061	-0.029886	0.00065596	0.0020731
0.00634	0.029794	0.06909	-0.025309
0.02397	-0.029137	0.01297	0.0087789
-0.14431	-0.010203	0.06528	-0.01299
-0.06891	0.017544	0.09472	0.0054319
0.0636	0.038805	-0.02503	0.010023
-0.05431	0.012068	0.10102	-0.00051962
0.01441	0.04289	-0.0632	-0.0037941
-0.02102	-0.032297	-0.05165	0.038418
-0.04486	0.010034	0.0839	0.029534
0.00109	-0.004687	0.0748	0.00020226
-0.05426	-0.021443	-0.00759	-0.029485
-0.13163	0.0040083	0.09343	-0.0083658
0.05596	-0.0087419	-0.03071	0.0075002
0.0961	0.018126	0.07025	0.024182
-0.02728	-0.0052698	0.07343	0.020891
-0.00364	-0.0037513	-0.16139	0.01063
0.0139	-0.041555	-0.03052	-0.020623
0.08682	-0.0013771	0.01776	-0.02823
-0.03162	0.029879	-0.03501	-0.036031
-0.00946	0.0019946	0.06606	0.011746
-0.01211	0.037089	-0.10931	-0.019384
-0.02973	0.042024	-0.02586	0.028947
-0.09213	-0.031655	-0.07418	0.019812
0.06852	0.0061206	0.08437	0.0041749
0.04929	-0.0048406	0.00863	0.020734
-0.04157	-0.029116	0.09482	-0.010312
-0.15921	-0.0013904	0.0121	0.0012733
0.06725	-0.0049204	-0.00506	0.0070221
-0.05243	0.01074	-0.0551	-0.041
0.13682	-0.020045	-0.00916	0.014199
-0.0006743	0.0065079	-0.08347	0.041316
0.12655	0.019972	-0.0062	-0.0069614
-0.00701	0.023359	0.10881	-0.012709
-0.09636	-0.020596	-0.07549	-0.010017
-0.00212	0.03153	0.07172	0.0080176
0.04398	-0.0074433	-0.00068684	0.047523
0.11505	0.022099	0.05251	-0.0097807
0.04788	-0.015779	0.05734	0.016724
-0.04752	-0.008674	0.05444	0.029754
0.06749	0.017395	-0.09462	0.019749
0.04137	0.020065	-0.00090882	0.028249
-0.13503	-0.010092	0.01953	0.0076258
-0.01128	0.0267	-0.01953	0.0041161
0.05517	-0.0015366	-0.0148	-0.023143
0.03369	-0.03153	-0.07728	0.0017307
-0.09324	-0.037052	-0.05716	-0.0053039
0.02063	0.029036	-0.09132	0.025044
-0.04416	-0.0055421	0.03504	-0.041874
-0.01619	-0.0042246	0.01492	-0.0033721
-0.11099	-0.0010346	-0.07831	0.020464
0.00758	0.037859	0.01822	-0.0082396
0.03757	0.037129	-0.04919	0.027339
-0.00365	0.032893	0.02354	-0.0065255
0.10438	0.0069598	-0.00682	-0.017996
-0.00606	-0.011877	0.15951	-0.004035
-0.09345	-0.0065833	-0.04334	0.023655
-0.03002	-0.011409	0.05984	-0.0018325
0.02048	-0.00054134	0.08454	0.047108
-0.04474	0.019954	0.06744	-0.043699
-0.09991	-0.022031	0.05277	0.014335
0.04426	0.0079759	0.14431	0.009713
0.01393	0.025964	-0.07513	0.00098837
-0.04724	0.011887	0.02166	0.029587
-0.02806	0.043632	-0.0501	-0.0018318
-0.06419	-0.02155	-0.05118	-0.010198
-0.10744	0.013921	0.08094	0.025207
-0.06204	0.023374	-0.12834	-0.01152
0.11207	-0.0076213	0.04301	-0.0062915
-0.01177	-0.026971	0.03863	-0.041732
0.01748	-0.0016742	0.06198	-0.032627
-0.12126	0.00047167	0.07534	0.019058
0.01298	0.046972	0.02835	-0.014066
-0.05388	-0.0042037	0.07163	0.045038
0.01805	-0.017769	-0.07482	-0.0031733
0.03808	-0.0092637	0.03311	-0.038037
-0.01795	0.028886	0.02051	0.04107
-0.05847	-0.015806	0.04287	-0.024177
-0.14099	0.002973	-0.01869	0.023042
0.00451	0.0086385	0.16229	0.0093309
-0.09409	0.0066085	-0.02303	-0.040194
-0.14628	0.0092114	0.00083043	-0.022196
0.07685	0.017317	-0.01766	0.025782
-0.10585	0.017862	0.08471	0.012738
-0.06087	0.0040404	0.04683	0.040463
-0.00639	0.013336	-0.05953	0.043721
0.01764	0.0046076	-0.07008	-0.049116
0.00183	-0.0037944	0.00609	-0.05479
-0.09928	-0.024053	-0.06469	-0.018974
-0.0497	0.010691	0.1514	0.0063157
0.02131	-0.042645	0.0772	0.0049666
-0.06133	-0.011862	-0.07655	-0.0047615
0.04967	0.015024	-0.09416	0.027859
0.03278	0.018278	0.0227	0.041929
-0.01676	0.010935	0.10495	-0.0066166
0.05775	-0.028502	-0.01711	-0.023407
0.07734	0.0038733	-0.03483	-0.0035667
-0.08453	-0.0062503	0.04964	-0.022737
0.09937	0.0075011	-0.08907	-0.032508
-0.13813	0.014662	0.00345	-0.013211
-0.08165	0.029262	-0.08304	0.026086
0.09421	-0.00000493	0.08525	0.012653
