 Nseed      iq         dt[nsec]           dW[MeV]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.29186E-01       0.15385E-07      -0.90788E-01       0.79778E+01      -0.97827E-01      -0.25195E+02
      0      1       0.35022E-01       0.87165E-08       0.73646E-01       0.43492E+01      -0.78120E-01      -0.26513E+02
      0      1       0.15703E-01       0.92346E-08       0.19409E-01      -0.56100E+01      -0.50243E-01      -0.23961E+01
      0      1       0.79986E-02      -0.23889E-07       0.18396E-01      -0.85604E+00      -0.89849E-01       0.41336E+02
      0      1      -0.29482E-01      -0.23728E-07       0.30250E-01      -0.36343E+02      -0.28056E-01      -0.27835E+02
      0      1       0.39906E-01      -0.17482E-07       0.26226E-01       0.13692E+02      -0.12973E+00       0.15757E+02
      0      1      -0.34402E-01       0.20636E-07       0.39234E-01      -0.14980E+02      -0.51856E-01      -0.23498E+02
      0      1      -0.20815E-01      -0.23641E-07       0.96607E-01      -0.20309E+02       0.62139E-01      -0.17795E+02
      0      1       0.21089E-01      -0.22883E-07       0.11980E+00       0.84554E+01      -0.54211E-01       0.27960E+02
      0      1       0.22538E-01       0.20169E-07       0.83522E-01       0.15904E+02      -0.12262E+00      -0.13673E+02
      0      1       0.42310E-01      -0.24502E-07      -0.15655E-01      -0.30570E+01       0.12145E+00       0.16400E+02
      0      1      -0.74918E-02       0.19954E-07       0.65635E-01      -0.22738E+02       0.11208E+00      -0.97616E+01
      0      1      -0.25065E-01       0.17508E-07       0.42108E-01      -0.48004E+02       0.18082E-01       0.22348E+02
      0      1      -0.10094E-01       0.17399E-07      -0.11757E+00      -0.45547E+01       0.67409E-01       0.10595E+02
      0      1       0.24381E-01       0.13320E-07      -0.50940E-01      -0.12576E+02      -0.41137E-01       0.36026E+02
      0      1      -0.37918E-01      -0.13247E-07      -0.30279E-01      -0.15918E+02       0.77981E-01       0.26572E+02
      0      1       0.25630E-01       0.77634E-08      -0.15013E-01       0.34435E+02      -0.13144E-01       0.41437E+02
      0      1       0.42998E-01      -0.14093E-07      -0.13842E-01       0.29874E+02       0.78337E-01       0.16698E+02
      0      1       0.15784E-01      -0.23006E-09      -0.22503E-01       0.31871E+02      -0.68703E-01      -0.23693E+02
      0      1       0.41974E-01      -0.54286E-08      -0.13642E-01       0.37542E+02       0.23822E-01       0.97509E+01
      0      1      -0.13485E-01      -0.25441E-07       0.61388E-01       0.78056E+00      -0.43252E-01      -0.15139E+02
      0      1      -0.26628E-01      -0.12049E-07      -0.72236E-01      -0.68613E+01      -0.39550E-01       0.24136E+02
      0      1      -0.26698E-01      -0.15244E-08      -0.88904E-01      -0.94697E+01       0.38100E-03       0.19792E+02
      0      1      -0.42629E-02       0.21341E-07      -0.13682E+00       0.16616E+01      -0.25909E-01      -0.19801E+02
      0      1       0.27650E-01      -0.20581E-07       0.26759E-01      -0.82113E+01       0.69008E-02       0.39695E+02
      0      1       0.72159E-02       0.17035E-08      -0.36532E-01       0.11144E+02      -0.43521E-01       0.33999E+02
      0      1      -0.42385E-01      -0.10478E-07       0.13464E+00       0.89536E+01       0.23679E-01      -0.98105E+01
      0      1      -0.41192E-02      -0.12776E-07      -0.80598E-01       0.26751E+01      -0.12550E-01       0.29753E+02
      0      1       0.89544E-02      -0.11192E-07       0.10700E-01      -0.42414E+02       0.34315E-01       0.28807E+02
      0      1       0.29340E-01       0.22278E-07      -0.12523E+00       0.19258E+02       0.22685E-01      -0.16242E+02
      0      1       0.42238E-01       0.13272E-07      -0.29000E-01       0.26841E+02       0.62402E-01       0.77642E+01
      0      1       0.21905E-01       0.18372E-07      -0.19867E-01      -0.44832E+01       0.21604E-02      -0.28149E+02
      0      1       0.35971E-01       0.11427E-07      -0.85991E-03      -0.31668E+02      -0.29520E-01       0.79757E+01
      0      1       0.28984E-01       0.11011E-07       0.11191E-01       0.34541E+02      -0.22151E-01       0.11467E+00
      0      1       0.36637E-01       0.19362E-07       0.99038E-01       0.20867E+02       0.10612E-01       0.16585E+02
      0      1       0.23284E-01       0.47514E-08      -0.65087E-01      -0.23469E+02       0.51676E-02       0.13080E+02
      0      1      -0.25313E-01      -0.75669E-08      -0.46766E-01      -0.22589E+01      -0.38516E-01       0.30030E+02
      0      1      -0.17116E-01      -0.12851E-07       0.26226E-01       0.12325E+02       0.76359E-01      -0.44873E+02
      0      1       0.38134E-01      -0.90960E-08      -0.12866E+00      -0.30860E+01      -0.16094E-02      -0.10965E+01
      0      1       0.14014E-01       0.25232E-07      -0.16875E-01      -0.47634E+02      -0.14701E-01       0.14257E-01
      0      1      -0.44795E-01      -0.88421E-08       0.83673E-01      -0.24363E+02      -0.35375E-02      -0.71022E+01
      0      1      -0.44989E-01       0.16690E-07      -0.84098E-01      -0.16126E+02      -0.63079E-01      -0.15658E+02
      0      1      -0.68781E-02      -0.47179E-08      -0.18372E-01       0.26727E+02      -0.26977E-01       0.72905E+01
      0      1       0.15044E-01       0.18382E-07      -0.49582E-01       0.26820E+02       0.18347E-02       0.39343E+02
      0      1      -0.18318E-01       0.18842E-07      -0.12100E-01      -0.75144E+01       0.86141E-01       0.15748E+01
      0      1      -0.37593E-01       0.19701E-07       0.33926E-01      -0.35660E+02       0.43697E-02      -0.53071E+01
      0      1      -0.27406E-01       0.74937E-08      -0.31109E-01       0.10769E+02       0.56166E-01       0.17673E+02
      0      1       0.25345E-01      -0.22732E-08      -0.11817E+00      -0.52768E+01       0.55172E-01       0.17292E+02
      0      1       0.18722E-01      -0.17352E-07      -0.61187E-01       0.89077E+01       0.44721E-01       0.86764E+01
      0      1       0.43912E-02       0.69062E-08       0.18175E-01      -0.15940E+02       0.12168E-02       0.27966E+02
      0      1      -0.18520E-01       0.17385E-07      -0.20854E-01       0.31542E+02       0.24124E-01       0.36719E+02
      0      1       0.80228E-03       0.50956E-08      -0.41339E-01       0.18091E+02      -0.46145E-01       0.26773E+02
      0      1      -0.40400E-01      -0.17184E-07       0.95154E-02      -0.37006E+01       0.61632E-01       0.32916E+02
      0      1      -0.40550E-01       0.88933E-08       0.21338E-01       0.67231E+01       0.81705E-01      -0.34425E+02
      0      1       0.45569E-01      -0.26848E-09      -0.14064E-01       0.91331E+01       0.56567E-01       0.41551E+02
      0      1      -0.38241E-01       0.24192E-07       0.76720E-01      -0.25401E+02       0.68144E-01       0.91756E+01
      0      1      -0.16424E-01      -0.14426E-07      -0.13688E+00      -0.12171E+02       0.12480E-01       0.19753E+02
      0      1      -0.73731E-03      -0.97425E-08       0.98482E-01       0.19913E+02      -0.12791E-01       0.15118E+02
      0      1      -0.11527E-01       0.23785E-07      -0.61326E-01       0.75838E+01       0.73567E-01       0.10065E+02
      0      1      -0.39678E-01       0.20901E-08       0.64526E-01      -0.27478E+01       0.18532E-01      -0.21843E+02
      0      1      -0.25705E-01       0.30483E-08       0.38143E-02      -0.63143E+00      -0.11735E+00      -0.17895E+02
      0      1      -0.29275E-01       0.22403E-07      -0.94564E-01       0.19074E+01       0.93890E-02      -0.44238E+02
      0      1      -0.29260E-01       0.61633E-08      -0.59786E-01      -0.43528E+02      -0.14601E-01       0.54281E+01
      0      1      -0.29835E-01      -0.15834E-07      -0.59109E-01      -0.34190E+02       0.25355E-01       0.30248E+02
      0      1       0.29914E-01      -0.12286E-07      -0.72216E-01      -0.10032E+02       0.20637E-01      -0.25341E+02
      0      1      -0.39759E-01       0.85261E-08      -0.11463E+00       0.39307E-01      -0.21477E-01      -0.50026E+01
      0      1       0.53562E-02       0.24335E-08      -0.13368E-01       0.12415E+02      -0.61376E-01      -0.45971E+02
      0      1       0.21146E-01       0.31619E-08      -0.19959E-01       0.35753E+02      -0.68715E-02       0.13173E+02
      0      1       0.63667E-02       0.17712E-07       0.30367E-01      -0.48315E+02       0.19692E-01       0.24370E+02
      0      1       0.37511E-01      -0.19808E-07      -0.14589E+00       0.25329E+02      -0.16489E-01       0.67817E+00
      0      1       0.22025E-01       0.15334E-07       0.53029E-01       0.28694E+02       0.13493E-02      -0.89118E+01
      0      1       0.35006E-01       0.11943E-07       0.11680E+00       0.13865E+02      -0.83342E-01      -0.12646E+02
      0      1       0.16981E-01       0.25542E-07      -0.15801E-01      -0.39520E+02       0.72037E-01       0.45771E+01
      0      1       0.31802E-01      -0.23619E-08      -0.54991E-01      -0.57032E+01      -0.78279E-01      -0.27023E+02
      0      1      -0.10334E-02      -0.25042E-07      -0.90138E-03      -0.41375E+02       0.33012E-01      -0.34694E+02
      0      1      -0.16569E-01       0.87129E-08       0.90236E-01       0.16283E+02      -0.51003E-01      -0.31112E+02
      0      1      -0.39267E-01       0.19977E-07      -0.39650E-01       0.18051E+02      -0.34224E-01       0.35346E+02
      0      1       0.34662E-01       0.12979E-07      -0.91172E-01      -0.23692E+02       0.94564E-01      -0.10372E+01
      0      1      -0.23044E-01      -0.43242E-08       0.25846E-01       0.13325E+00       0.40526E-01      -0.10630E+02
      0      1      -0.41985E-01       0.36995E-08      -0.20466E-01      -0.20329E+02       0.70367E-01      -0.13738E+01
      0      1      -0.30543E-01      -0.46205E-08      -0.31780E-02       0.38270E+01      -0.29702E-01      -0.69687E+01
      0      1      -0.11583E-01       0.16292E-07       0.15671E-01      -0.17729E+02      -0.90873E-01      -0.22073E+02
      0      1      -0.28654E-01       0.17512E-07      -0.21947E-01       0.31517E+02       0.98357E-01      -0.13233E+02
      0      1       0.20975E-01      -0.12997E-07       0.11975E+00      -0.20767E+02       0.17468E-01       0.31854E+02
      0      1       0.34409E-01      -0.12049E-07      -0.83241E-01      -0.23645E+01      -0.19048E-01       0.20796E+02
      0      1      -0.29328E-01      -0.14361E-07       0.69458E-01       0.24349E+02      -0.59581E-01      -0.61806E+01
      0      1      -0.74892E-02      -0.71594E-08      -0.16059E-01      -0.39309E+02       0.24494E-01      -0.87286E+01
      0      1      -0.19099E-01       0.14757E-07       0.33717E-01       0.18315E+02      -0.89082E-01      -0.24781E+01
      0      1      -0.38192E-01      -0.25290E-07       0.31605E-01      -0.13884E+02       0.14154E+00      -0.23392E+02
      0      1       0.34166E-01       0.11763E-07      -0.11369E-01      -0.32151E+02      -0.19127E-01       0.26630E+02
      0      1       0.11913E-02       0.22285E-07       0.11507E+00       0.21880E+02       0.39757E-01       0.23820E+02
      0      1      -0.44353E-01      -0.27432E-08      -0.42648E-01       0.31713E+02      -0.44167E-01      -0.22042E+02
      0      1      -0.98862E-03      -0.13800E-07      -0.18654E-01       0.41880E+01       0.14244E+00      -0.17483E+02
      0      1      -0.91164E-02      -0.25541E-07      -0.55081E-01       0.47076E+02      -0.39180E-01      -0.17238E+02
      0      1      -0.21252E-01      -0.26186E-07       0.73563E-01      -0.15564E+02      -0.76982E-01       0.36936E+01
      0      1       0.53346E-02       0.53864E-08       0.45731E-01      -0.11745E+02       0.11775E+00       0.22668E+02
      0      1      -0.11614E-01      -0.19251E-07       0.75673E-01       0.97069E+01      -0.57709E-01       0.15177E+02
      0      1      -0.10089E-01       0.76023E-08      -0.17583E-01      -0.91402E+01      -0.82746E-01      -0.10762E+02
      0      1       0.37401E-01       0.20528E-07       0.13535E+00      -0.29932E+02       0.27614E-01      -0.15270E+01
      0      1      -0.22318E-02      -0.10251E-07       0.82170E-01       0.11000E+02       0.45878E-01       0.34157E+02
      0      1       0.29598E-01      -0.87528E-08       0.72775E-01       0.24253E+02       0.10978E+00       0.12233E+02
      0      1       0.48085E-02      -0.19207E-07       0.87947E-01      -0.96240E+01      -0.98957E-01      -0.12833E+02
      0      1       0.45026E-01       0.25365E-07      -0.92731E-02       0.25748E+02       0.55126E-01      -0.16943E+02
      0      1       0.52747E-02       0.58742E-08       0.13617E+00       0.55704E+01       0.59794E-01      -0.22952E+02
      0      1       0.15752E-01       0.70112E-08      -0.34975E-02      -0.54745E+01       0.10386E+00      -0.27139E+01
      0      1      -0.15143E-01       0.24307E-07      -0.54001E-01      -0.24529E+02      -0.28914E-01      -0.44356E+02
      0      1      -0.31803E-01      -0.56947E-08       0.69709E-01      -0.15165E+02      -0.70297E-02       0.16904E+02
      0      1       0.36696E-01       0.96322E-08       0.62579E-01      -0.21637E+01       0.85605E-01       0.44634E+00
      0      1      -0.37596E-01      -0.66324E-08       0.12704E+00      -0.19819E+02       0.58430E-01       0.13798E+02
      0      1      -0.39588E-01      -0.20822E-07       0.12736E+00      -0.25438E+01      -0.42775E-01      -0.11479E+02
      0      1       0.41351E-02       0.87414E-08      -0.36747E-01       0.31019E+02       0.49565E-01      -0.11827E+02
      0      1      -0.13352E-01      -0.62539E-08      -0.44401E-01       0.39203E+01       0.10678E-02      -0.28139E+02
      0      1       0.52196E-02       0.60779E-09       0.89641E-01       0.17786E+02      -0.36845E-01       0.39204E+02
      0      1       0.27566E-01       0.11325E-07       0.18698E-01       0.22047E+02       0.10539E+00       0.16855E+02
      0      1      -0.39210E-02       0.44985E-08      -0.61687E-01      -0.66633E+01      -0.69058E-01      -0.12913E+02
      0      1       0.28178E-01       0.21762E-07      -0.32657E-01       0.20741E+02       0.11378E-01      -0.31533E+02
      0      1      -0.32583E-01      -0.67047E-08       0.71536E-01      -0.17390E+02      -0.12518E-01      -0.13068E+02
